timestamp,turbidity,tds,ph,temperature,quality,diseases
2025-10-17 11:07:10,100.0,6.52,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:07:15,100.0,6.52,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:07:21,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:07:27,100.0,8.15,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:07:33,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:07:38,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:07:44,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:07:50,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:07:56,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:02,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:08,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:13,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:19,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:25,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:30,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:37,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:43,100.0,6.52,6.39,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:48,100.0,6.52,6.36,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:08:54,100.0,6.52,6.36,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:01,100.0,6.52,6.36,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:07,100.0,6.52,6.36,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:12,100.0,8.15,6.36,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:18,100.0,6.52,6.34,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:24,100.0,6.52,6.36,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:30,100.0,8.15,6.36,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:36,100.0,6.52,6.36,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:42,100.0,6.52,6.36,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:48,100.0,6.52,6.36,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:09:53,100.0,6.52,6.36,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:00,100.0,6.52,6.36,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:06,100.0,6.52,6.34,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:11,100.0,4.89,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:17,100.0,6.52,6.34,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:22,100.0,6.52,6.34,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:29,100.0,4.89,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:34,100.0,6.52,6.36,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:40,100.0,6.52,6.36,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:45,100.0,6.52,6.36,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:51,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:10:57,100.0,8.15,6.34,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:02,100.0,8.15,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:08,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:13,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:19,100.0,8.15,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:26,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:31,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:37,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:43,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:49,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:11:56,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:01,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:07,100.0,8.15,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:13,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:19,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:25,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:32,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:37,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:43,100.0,6.52,6.34,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:48,100.0,8.15,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:54,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:12:59,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:05,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:10,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:16,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:22,100.0,6.52,6.31,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:28,100.0,6.52,6.31,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:35,100.0,6.52,6.31,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:41,100.0,6.52,6.28,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:13:47,100.0,6.52,6.31,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:53,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:13:59,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:14:06,100.0,6.52,6.31,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:14:56,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:14:58,100.0,6.52,6.28,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:01,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:15:03,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:15:06,100.0,6.52,6.28,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:15:08,100.0,6.52,6.28,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:15:11,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:15:13,100.0,6.52,6.31,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:15:16,100.0,6.52,6.28,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:18,100.0,6.52,6.28,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:21,100.0,6.52,6.28,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:23,100.0,6.52,6.28,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:26,100.0,6.52,6.23,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:28,100.0,6.52,6.23,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:33,100.0,6.52,6.12,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:38,100.0,6.52,6.04,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:44,100.0,6.52,5.98,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:51,100.0,6.52,5.96,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:15:56,100.0,4.89,5.9,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:02,100.0,6.52,5.88,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:07,100.0,6.52,5.85,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:13,100.0,6.52,5.85,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:18,100.0,6.52,5.82,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:24,100.0,6.52,5.71,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:31,100.0,6.52,5.63,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:37,100.0,6.52,5.63,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:42,100.0,6.52,5.58,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:48,100.0,6.52,5.55,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:16:54,100.0,6.52,5.58,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:17:00,100.0,6.52,5.58,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:09,100.0,21.18,5.98,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:15,100.0,8.15,5.5,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:21,100.0,8.15,5.47,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:26,100.0,8.15,5.47,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:32,100.0,6.52,5.47,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:37,100.0,6.52,5.47,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:44,100.0,6.52,5.47,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:49,100.0,8.15,5.47,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:18:55,100.0,6.52,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:01,100.0,8.15,5.47,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:06,100.0,8.15,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:12,100.0,6.52,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:18,100.0,8.15,5.44,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:24,100.0,6.52,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:29,100.0,8.15,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:35,100.0,6.52,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:40,100.0,6.52,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:46,100.0,6.52,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:52,100.0,8.15,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:19:58,100.0,8.15,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:03,100.0,6.52,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:10,100.0,6.52,5.44,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:15,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:21,100.0,8.15,5.44,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:26,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:32,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:38,100.0,8.15,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:43,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:49,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:20:56,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:01,100.0,8.15,5.41,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:07,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:13,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:18,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:24,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:30,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:36,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:41,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:47,100.0,6.52,5.41,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:53,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:21:58,100.0,8.15,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:04,100.0,6.52,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:10,100.0,6.52,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:16,100.0,6.52,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:22,100.0,6.52,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:27,100.0,8.15,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:33,100.0,6.52,5.36,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:38,100.0,6.52,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:44,100.0,6.52,5.36,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:49,100.0,6.52,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:22:56,100.0,6.52,5.36,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:02,100.0,6.52,5.39,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:07,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:13,100.0,6.52,5.36,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:18,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:24,100.0,8.15,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:29,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:35,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:42,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:47,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:53,100.0,6.52,5.36,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:23:59,100.0,8.15,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:24:05,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:30,100.0,6.52,5.36,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:32,100.0,6.52,5.39,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:35,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:38,100.0,6.52,5.36,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:40,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:43,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:45,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:48,100.0,8.15,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:50,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:53,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:28:55,100.0,6.52,5.36,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:07,100.0,22.81,5.85,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:12,100.0,8.15,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:18,100.0,6.52,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:23,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:29,100.0,6.52,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:34,100.0,6.52,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:40,100.0,8.15,5.39,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:45,100.0,6.52,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:51,100.0,6.52,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:30:56,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:02,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:08,100.0,8.15,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:13,100.0,6.52,5.39,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:19,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:26,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:33,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:38,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:44,100.0,6.52,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:49,100.0,8.15,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:31:56,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:01,100.0,6.52,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:07,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:12,100.0,8.15,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:18,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:24,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:29,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:35,100.0,6.52,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:41,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:47,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:32:52,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
